vendor,ens_sharpe,mean_sharpe,frac_pos,max_sharpe,min_sharpe,spread,n_configs,selection_cost,seed,true_ic,kind,rank
vendor_06,-0.06646229234767462,-0.05331671573701272,0.3333333333333333,0.12267552246281437,-0.26061815723271153,0.3832936796955259,9,0.18913781481048897,5,0.0,fake,22
vendor_26,-0.07206845873146069,-0.06145678757900809,0.1111111111111111,0.035158468979751445,-0.16894502178675178,0.20410349076650322,9,0.10722692771121213,5,0.0,fake,23
vendor_10,-0.15896326987393852,-0.12804191262283535,0.3333333333333333,0.19074759349434714,-0.3195930545017324,0.5103406479960796,9,0.34971086336828566,5,0.0,fake,24
vendor_15,-0.20856160522625622,-0.167562812234875,0.3333333333333333,0.30020182862061445,-0.546120003680138,0.8463218323007524,9,0.5087634338468707,5,0.0,fake,25
vendor_16,-0.42282399303008067,-0.33571114044768247,0.0,-0.007173235185997847,-0.670093819918325,0.6629205847323271,9,0.41565075784408284,5,0.0,fake,26
vendor_28,-0.4772616241407557,-0.3776802308162803,0.0,-0.05457608707557669,-0.8250976451391777,0.770521558063601,9,0.422685537065179,5,0.0,fake,27
vendor_08,-0.489754733678018,-0.39779931199564694,0.0,-0.11281631369637432,-0.6660775565021074,0.5532612428057331,9,0.3769384199816437,5,0.0,fake,28
vendor_23,-0.5110137046131262,-0.3986137066197906,0.0,-0.018421349481890437,-0.6554077473793223,0.6369863978974318,9,0.4925923551312358,5,0.0,fake,29
vendor_24,-0.5939912815503542,-0.46582802834539183,0.0,-0.024239921863691557,-0.7620226725337593,0.7377827506700678,9,0.5697513596866627,5,0.0,fake,30
vendor_01,1.2964313646930055,1.072810887586459,1.0,1.3242943037469825,0.9345015246537849,0.38979277909319765,9,0.027862939053977076,6,0.025,REAL,1
vendor_03,1.0843046583812403,0.8704493783233163,1.0,1.0303321783011625,0.638807380609692,0.3915247976914705,9,-0.05397248008007782,6,0.015,REAL,2
vendor_02,1.0721397373517878,0.8609937237538282,1.0,1.0943707179086908,0.6070064008975086,0.4873643170111822,9,0.02223098055690298,6,0.02,REAL,3
vendor_00,0.8685072298589387,0.7655891929057493,1.0,1.3817260343980098,0.021604499295441434,1.3601215351025684,9,0.5132188045390711,6,0.03,REAL,4
vendor_21,0.7372273675235588,0.5699507946274013,0.8888888888888888,1.0110541848417822,-0.01237259574229904,1.0234267805840813,9,0.27382681731822345,6,0.0,fake,5
vendor_04,0.7291639751553763,0.593454092622214,1.0,0.9197267604234534,0.23024550710972022,0.6894812533137331,9,0.19056278526807702,6,0.01,REAL,6
vendor_20,0.7148370544075033,0.5672329147847197,1.0,0.7226349541511965,0.4515248295046676,0.2711101246465289,9,0.00779789974369316,6,0.0,fake,7
vendor_18,0.5917733961510233,0.4667196806762035,1.0,0.6812153667102292,0.2264781495240977,0.45473721718613147,9,0.08944197055920589,6,0.0,fake,8
vendor_10,0.49703201557547577,0.38387080585249606,1.0,0.47331755842710416,0.2759448240723727,0.19737273435473146,9,-0.023714457148371615,6,0.0,fake,9
vendor_13,0.40626389234471816,0.3224615996580422,1.0,0.46628052451113133,0.1206315763583117,0.34564894815281966,9,0.060016632166413175,6,0.0,fake,10
vendor_23,0.21673915282266307,0.17291427605934498,1.0,0.23688988460168817,0.0686823794340816,0.16820750516760657,9,0.0201507317790251,6,0.0,fake,11
vendor_25,0.2144360135015037,0.17085771008823636,1.0,0.2731716818780284,0.02832751474571875,0.24484416713230966,9,0.05873566837652472,6,0.0,fake,12
vendor_22,0.21319100651237777,0.1692444244868755,0.6666666666666666,0.5279087367761838,-0.2132982710917071,0.7412070078678908,9,0.314717730263806,6,0.0,fake,13
vendor_29,0.1933619340592888,0.16319860499662683,0.8888888888888888,0.4051741651339886,-0.05245789926113692,0.4576320643951255,9,0.21181223107469976,6,0.0,fake,14
vendor_27,0.17850551693636474,0.15043747893116047,0.6666666666666666,0.4325968691524641,-0.022100868673338197,0.4546977378258023,9,0.25409135221609935,6,0.0,fake,15
vendor_05,0.16253551846981995,0.12390482776140128,0.4444444444444444,0.5782746502887188,-0.12168179907670515,0.699956449365424,9,0.4157391318188989,6,0.0,fake,16
vendor_08,0.10472554288436876,0.076460319147901,0.5555555555555556,0.6860129347703129,-0.46847547282557817,1.154488407595891,9,0.5812873918859441,6,0.0,fake,17
vendor_12,0.09294046856420561,0.07418894297287361,0.5555555555555556,0.27745533687309687,-0.07402303281256435,0.3514783696856612,9,0.18451486830889124,6,0.0,fake,18
vendor_16,0.09189386147204884,0.07634283754023326,1.0,0.14255445972216063,0.01153312982872653,0.1310213298934341,9,0.050660598250111794,6,0.0,fake,19
vendor_06,0.07198286034418518,0.05882084880713753,0.3333333333333333,0.4892211515779328,-0.2314415253660167,0.7206626769439495,9,0.4172382912337476,6,0.0,fake,20
vendor_11,0.044846682208232416,0.03345185657241594,0.3333333333333333,0.22985637943804788,-0.06651138704630628,0.29636776648435414,9,0.18500969722981547,6,0.0,fake,21
vendor_26,0.021239649486036592,0.022408044143355413,0.6666666666666666,0.2033756311230056,-0.18640943838652893,0.3897850695095345,9,0.182135981636969,6,0.0,fake,22
vendor_09,-0.060149874822896174,-0.04570374430434969,0.3333333333333333,0.1383679861772382,-0.16790264587374537,0.3062706320509836,9,0.19851786100013435,6,0.0,fake,23
vendor_17,-0.10983872877562241,-0.0912388860465318,0.3333333333333333,0.19257381176014726,-0.424687092035217,0.6172609037953642,9,0.30241254053576966,6,0.0,fake,24
vendor_07,-0.12344625790110202,-0.09292144808071952,0.5555555555555556,0.04743659334418491,-0.34633687121420714,0.3937734645583921,9,0.17088285124528693,6,0.0,fake,25
vendor_14,-0.19270205135733953,-0.15772836292973966,0.3333333333333333,0.0801583488726964,-0.4640213145066667,0.5441796633793632,9,0.27286040023003594,6,0.0,fake,26
vendor_15,-0.27398514889184056,-0.21726595042923755,0.0,-0.15157461367792138,-0.3018450750416693,0.15027046136374791,9,0.12241053521391917,6,0.0,fake,27
vendor_19,-0.31158218617942135,-0.2473536624964351,0.1111111111111111,0.020437842020363077,-0.744595490668208,0.765033332688571,9,0.33202002819978443,6,0.0,fake,28
vendor_28,-0.3334917706681,-0.2654652364502554,0.1111111111111111,0.062425696381000026,-0.6298422403221431,0.6922679367031431,9,0.3959174670491,6,0.0,fake,29
vendor_24,-0.389011834812016,-0.31678236057740705,0.0,-0.08318273924486526,-0.5448336170486507,0.4616508778037855,9,0.30582909556715077,6,0.0,fake,30
vendor_01,1.8402804578432566,1.5271297147384029,1.0,1.905037325121446,0.8830424900510748,1.0219948350703714,9,0.06475686727818952,7,0.025,REAL,1
vendor_00,1.6290568724546606,1.381708318917806,1.0,1.4216658504730408,1.324315931392957,0.09734991908008395,9,-0.20739102198161974,7,0.03,REAL,2
vendor_02,1.4256229437800554,1.1514636771168876,1.0,1.591048587810142,0.8029949860752433,0.7880536017348986,9,0.16542564403008653,7,0.02,REAL,3
vendor_03,1.291611816903761,1.0293908203543107,1.0,1.2613301768186802,0.7020011840652105,0.5593289927534697,9,-0.03028164008508072,7,0.015,REAL,4
vendor_10,0.9455078093198207,0.7546474794285848,1.0,0.9008479858305363,0.6040687831322958,0.29677920269824043,9,-0.044659823489284434,7,0.0,fake,5
vendor_24,0.8490624620871592,0.6894704688066097,1.0,1.2935155319138885,0.2865522876602948,1.0069632442535936,9,0.4444530698267293,7,0.0,fake,6
vendor_14,0.6678386476268827,0.5299659360387141,1.0,0.8631872272443456,0.28792143893236927,0.5752657883119763,9,0.19534857961746288,7,0.0,fake,7
vendor_04,0.5929835832297682,0.47123500603192725,1.0,0.7704689657731503,0.1398897808962699,0.6305791848768804,9,0.1774853825433821,7,0.01,REAL,8
vendor_23,0.5924736352101037,0.48479703951537506,1.0,0.833458975391886,0.26404969575374804,0.5694092796381379,9,0.2409853401817823,7,0.0,fake,9
vendor_05,0.5269006260608756,0.42447272382847034,1.0,0.5162862009793827,0.3733464186866804,0.14293978229270232,9,-0.010614425081492906,7,0.0,fake,10
vendor_26,0.4814342253798176,0.38926434596633835,1.0,0.5633783029589172,0.23735731647528713,0.3260209864836301,9,0.0819440775790996,7,0.0,fake,11
vendor_16,0.45380567315141973,0.369629942370672,0.6666666666666666,0.7581393272038738,-0.16151088104205188,0.9196502082459257,9,0.30433365405245405,7,0.0,fake,12
vendor_18,0.42575391019352443,0.34863877118988007,0.6666666666666666,1.0281808002904134,-0.2938305026091752,1.3220113028995886,9,0.602426890096889,7,0.0,fake,13
vendor_08,0.3285064576250136,0.26407225525343236,1.0,0.4127156788501637,0.03135833387143828,0.3813573449787254,9,0.08420922122515007,7,0.0,fake,14
vendor_25,0.26315248196796515,0.21554186410765527,1.0,0.3365353215710579,0.009251780080369998,0.32728354149068795,9,0.07338283960309278,7,0.0,fake,15
vendor_06,0.2353196585418118,0.18388528447847224,0.6666666666666666,0.5057299097147004,-0.2887778049846961,0.7945077146993965,9,0.27041025117288864,7,0.0,fake,16
vendor_09,0.15694145065365211,0.12303558892618087,0.6666666666666666,0.4389107791868453,-0.27682238213831445,0.7157331613251597,9,0.2819693285331932,7,0.0,fake,17
vendor_29,0.12791090284339313,0.09622614942212,0.3333333333333333,0.7449413221972443,-0.3315857278154847,1.076527050012729,9,0.6170304193538512,7,0.0,fake,18
vendor_15,0.016424272338617707,0.005520422422051813,0.6666666666666666,0.5857781009525479,-0.6092897920909017,1.1950678930434497,9,0.5693538286139301,7,0.0,fake,19
vendor_28,-0.0025263564123442763,-0.0027263650458890214,0.6666666666666666,0.21024467625907983,-0.2265214565969123,0.43676613285599214,9,0.2127710326714241,7,0.0,fake,20
vendor_07,-0.06812661294078012,-0.05509411483240809,0.3333333333333333,0.08710511322804616,-0.17822625285297422,0.26533136608102037,9,0.1552317261688263,7,0.0,fake,21
vendor_22,-0.10957769500950779,-0.08655617367661556,0.3333333333333333,0.06276280093029493,-0.19503278697830706,0.257795587908602,9,0.17234049593980272,7,0.0,fake,22
vendor_12,-0.190386429646432,-0.15663910761345187,0.2222222222222222,0.020905299000490266,-0.26467899737635553,0.2855842963768458,9,0.21129172864692225,7,0.0,fake,23
vendor_27,-0.23633757646581552,-0.1866021673588345,0.3333333333333333,0.13824729755747112,-0.5937388860543247,0.7319861836117958,9,0.37458487402328666,7,0.0,fake,24
vendor_17,-0.25667387385030743,-0.20650882837593196,0.2222222222222222,0.03024784923789873,-0.6028315854424074,0.6330794346803061,9,0.2869217230882062,7,0.0,fake,25
vendor_20,-0.376139210268681,-0.30267996379184875,0.0,-0.06603776934671038,-0.6263455814584683,0.560307812111758,9,0.3101014409219707,7,0.0,fake,26
vendor_13,-0.38170713110037113,-0.30772319145263816,0.1111111111111111,0.022677733090877488,-0.7776634547250442,0.8003411878159217,9,0.40438486419124864,7,0.0,fake,27
vendor_11,-0.4289339661077511,-0.3510188235804407,0.0,-0.1741899760937479,-0.5530343471567698,0.37884437106302193,9,0.25474399001400316,7,0.0,fake,28
vendor_21,-0.4739114619858182,-0.3794201250340752,0.0,-0.06531312529493231,-0.9156970898415427,0.8503839645466105,9,0.40859833669088585,7,0.0,fake,29
vendor_19,-0.6419313186432488,-0.5135053694151309,0.0,-0.44300735194677304,-0.6176021279175161,0.17459477597074308,9,0.19892396669647577,7,0.0,fake,30
vendor_00,1.3478921864267437,1.1339198062672844,1.0,1.2944971466197122,0.9955173396544323,0.2989798069652798,9,-0.05339503980703153,8,0.03,REAL,1
vendor_01,1.272095194583682,1.0446727920963232,1.0,1.4272094215959903,0.7911835014014347,0.6360259201945556,9,0.15511422701230826,8,0.025,REAL,2
vendor_09,1.1015679852972784,0.8874049212846598,1.0,1.3954607075795236,0.4446118595960418,0.9508488479834818,9,0.29389272228224517,8,0.0,fake,3
vendor_02,1.0018627262610498,0.8089496730597207,1.0,1.3257724193354832,0.34450261723175024,0.9812698021037329,9,0.3239096930744334,8,0.02,REAL,4
vendor_04,0.9260806226750368,0.7574712066645912,1.0,1.1762236822218304,0.19249988283568786,0.9837237993861425,9,0.2501430595467936,8,0.01,REAL,5
vendor_03,0.8681552683188482,0.7234951491433752,0.6666666666666666,1.4283970704757412,-0.13766890633373555,1.5660659768094767,9,0.560241802156893,8,0.015,REAL,6
vendor_11,0.7603986902265774,0.6071226617714244,1.0,1.0125262125417183,0.3697531811718737,0.6427730313698445,9,0.2521275223151409,8,0.0,fake,7
vendor_26,0.34072668563794667,0.27994605327967415,0.8888888888888888,0.6932184607421519,-0.013518893572657169,0.706737354314809,9,0.3524917751042052,8,0.0,fake,8
vendor_14,0.2610963693095565,0.21904308629708322,0.7777777777777778,0.5329372607732824,-0.020822013923888157,0.5537592746971706,9,0.2718408914637259,8,0.0,fake,9
vendor_08,0.25347462530659187,0.2000107097827445,0.6666666666666666,0.36196619201321956,-0.0697941619245776,0.43176035393779716,9,0.10849156670662768,8,0.0,fake,10
vendor_16,0.24280191056590641,0.19148992778785556,1.0,0.3998609920855123,0.050949693030111605,0.3489112990554007,9,0.15705908151960588,8,0.0,fake,11
vendor_22,0.21488850493552342,0.16560744592262458,0.6666666666666666,0.4964766980765306,-0.2210880393185517,0.7175647373950823,9,0.2815881931410072,8,0.0,fake,12
vendor_21,0.10960122688119851,0.10219016327874998,0.6666666666666666,0.6947910412585245,-0.5905794426740094,1.285370483932534,9,0.585189814377326,8,0.0,fake,13
vendor_05,0.08216535540576013,0.07478325951131887,0.6666666666666666,0.6405810832393334,-0.5666230971197842,1.2072041803591176,9,0.5584157278335733,8,0.0,fake,14
vendor_17,0.08104513757064678,0.068060869101749,0.6666666666666666,0.30844540067438925,-0.2952087583327269,0.6036541590071162,9,0.22740026310374245,8,0.0,fake,15
vendor_18,0.02147500462565127,0.015284594874864653,0.3333333333333333,0.9025402657157399,-0.6042313685934433,1.506771634309183,9,0.8810652610900886,8,0.0,fake,16
vendor_20,-0.043145553123948965,-0.03670923089930974,0.3333333333333333,0.39055522874190696,-0.30949953325147334,0.7000547619933803,9,0.4337007818658559,8,0.0,fake,17
vendor_10,-0.06302500484380073,-0.04152730410906517,0.6666666666666666,0.372237337396132,-0.6534240596123169,1.025661397008449,9,0.43526234223993276,8,0.0,fake,18
vendor_12,-0.1235169777103778,-0.09614219785479826,0.3333333333333333,0.1553917601811953,-0.2920080946405505,0.4473998548217458,9,0.2789087378915731,8,0.0,fake,19
vendor_25,-0.1283858722699457,-0.108477791252627,0.4444444444444444,0.25087586890702507,-0.5680587761348884,0.8189346450419135,9,0.37926174117697076,8,0.0,fake,20
vendor_06,-0.20823099528401176,-0.15903873102774424,0.2222222222222222,0.024641180987506492,-0.28799107043352923,0.31263225142103573,9,0.23287217627151824,8,0.0,fake,21
vendor_23,-0.22309090943457216,-0.1841608119181163,0.3333333333333333,0.2277370713456212,-0.4945614340827972,0.7222985054284183,9,0.45082798078019337,8,0.0,fake,22
vendor_15,-0.3202630262859763,-0.2479541838252565,0.3333333333333333,0.05277703301393947,-0.6160134855822225,0.6687905185961619,9,0.3730400592999158,8,0.0,fake,23
vendor_29,-0.34128548899682537,-0.28032061579932066,0.0,-0.10810034806256642,-0.40226319561944657,0.29416284755688016,9,0.23318514093425896,8,0.0,fake,24
vendor_24,-0.3828620376939663,-0.3129272178005829,0.0,-0.09730036823279332,-0.5230543168258773,0.425753948593084,9,0.285561669461173,8,0.0,fake,25
vendor_27,-0.4154838502296694,-0.33056651893527167,0.1111111111111111,0.04789004773828667,-0.7257705466884493,0.773660594426736,9,0.463373897967956,8,0.0,fake,26
vendor_13,-0.4420565106491579,-0.3647745073003916,0.0,-0.0161196398129827,-0.8652028734099094,0.8490832335969267,9,0.4259368708361752,8,0.0,fake,27
vendor_19,-0.497570308990728,-0.40033659107974934,0.0,-0.28041069618230513,-0.5830192289592924,0.30260853277698724,9,0.21715961280842289,8,0.0,fake,28
vendor_28,-0.5794309005185094,-0.4648377866218893,0.0,-0.3412320088147035,-0.6334905831166999,0.2922585743019964,9,0.23819889170380593,8,0.0,fake,29
vendor_07,-0.7534420247786029,-0.5971382803260358,0.0,-0.46580833471283656,-0.707056271314458,0.24124793660162147,9,0.28763369006576633,8,0.0,fake,30
vendor_01,1.8291042230511285,1.5202711391494326,1.0,1.8099892079593942,1.0528042133103743,0.7571849946490199,9,-0.0191150150917343,9,0.025,REAL,1
vendor_00,1.6135073338636832,1.3744574853335454,1.0,1.4700953516174298,1.2175193216897817,0.25257602992764805,9,-0.1434119822462534,9,0.03,REAL,2
vendor_02,1.4267922839002989,1.180600636578593,1.0,1.6807422349735388,0.6177514630683805,1.0629907719051583,9,0.2539499510732399,9,0.02,REAL,3
vendor_18,0.7635998916044451,0.6109104189341316,1.0,0.8446326239792856,0.43119130778615866,0.41344131619312696,9,0.08103273237484054,9,0.0,fake,4
vendor_04,0.6103867941023472,0.4928615750211213,1.0,0.6556112897977806,0.29803371660911865,0.35757757318866196,9,0.04522449569543341,9,0.01,REAL,5
vendor_06,0.46328899439029947,0.3753966523672617,1.0,0.5336673040336339,0.18728455120840065,0.3463827528252333,9,0.07037830964333447,9,0.0,fake,6
vendor_22,0.4279689763150073,0.3545700914662636,1.0,0.6553212657222267,0.21233511787356366,0.4429861478486631,9,0.2273522894072194,9,0.0,fake,7
vendor_13,0.3967578158397001,0.32330230475350913,1.0,0.5150349334148152,0.16350941274427122,0.351525520670544,9,0.11827711757511511,9,0.0,fake,8
vendor_08,0.39595920642593957,0.3213203063833,1.0,0.5669957910483494,0.19164529637031597,0.37535049467803344,9,0.17103658462240984,9,0.0,fake,9
vendor_20,0.30273165131239255,0.2298860948768319,0.6666666666666666,0.6326419188525395,-0.27039174526750376,0.9030336641200433,9,0.32991026754014696,9,0.0,fake,10
vendor_03,0.267200358076127,0.22662355165750603,0.3333333333333333,0.9164720271295426,-0.19850019883720457,1.1149722259667472,9,0.6492716690534155,9,0.015,REAL,11
vendor_15,0.2646550410999988,0.21670675385257077,0.6666666666666666,0.40622722958760915,-0.08783374598146132,0.49406097556907047,9,0.14157218848761033,9,0.0,fake,12
vendor_16,0.2242503768976939,0.17308970914043628,0.6666666666666666,0.6096694971682747,-0.30410265654726554,0.9137721537155402,9,0.3854191202705808,9,0.0,fake,13
vendor_23,0.21635531734534108,0.1711688823322078,0.8888888888888888,0.43030159631084747,-0.039387220785108465,0.46968881709595595,9,0.2139462789655064,9,0.0,fake,14
vendor_11,0.19358295629776992,0.1539120398014777,0.6666666666666666,0.533996290186584,-0.2591754903572889,0.7931717805438729,9,0.3404133338888141,9,0.0,fake,15
vendor_29,0.18171420600530508,0.14803838431356672,0.6666666666666666,0.3039763743012769,-0.0505496116862694,0.35452598598754625,9,0.12226216829597181,9,0.0,fake,16
vendor_09,0.18127121509054217,0.15307596582998925,0.3333333333333333,0.5573264668306274,-0.07244140718583472,0.6297678740164621,9,0.3760552517400852,9,0.0,fake,17
vendor_10,0.14711045328022077,0.11590052799125809,0.8888888888888888,0.26690168308722884,-0.01047766830509681,0.27737935139232567,9,0.11979122980700807,9,0.0,fake,18
vendor_05,-0.006829043957155916,-0.004279694823730505,0.4444444444444444,0.19969819712271755,-0.19879074367228455,0.3984889407950021,9,0.20652724107987347,9,0.0,fake,19
vendor_28,-0.04654691546265704,-0.0328082083927069,0.6666666666666666,0.3016194500443997,-0.6088198479474645,0.9104392979918642,9,0.34816636550705676,9,0.0,fake,20
